zpid,latest_saleyear,latestPrice
58313235,2020,445000
29479055,2020,234000
58315414,2018,355000
29507747,2019,505000
29488233,2020,423000
29491551,2018,235000
29492001,2020,397500
29485233,2018,295000
29499414,2019,219000
29505247,2018,555000
29330209,2018,725000
29488230,2019,439000
29507746,2018,420000
29479050,2020,629000
29496413,2019,460000
145652948,2018,749000
29484048,2019,389900
29485227,2020,389000
125887739,2018,595000
29495910,2018,310000
29333205,2020,559000
58313324,2020,720000
29481541,2020,539900
83126226,2020,407000
58316739,2020,595000
29499407,2020,399900
58313725,2020,485000
58315739,2018,565000
29327440,2018,799000
29477225,2020,409900
29504739,2019,479000
29333194,2019,1250000
29496479,2020,499000
60138721,2020,685000
29486537,2019,515000
29505238,2020,440000
29327694,2018,959000
29496402,2020,350000
29479032,2018,139900
58313719,2020,489000
29329191,2020,1350000
2089291900,2019,319000
29507733,2020,590000
58313716,2018,345000
29495894,2020,439500
64891732,2019,595000
29327438,2019,1350000
29495892,2018,275000
125090715,2020,372990
29327437,2020,950000
29481531,2018,414500
58316732,2020,589000
29499388,2019,375000
29329187,2020,900000
58313715,2020,649000
29495888,2020,375000
29483529,2018,500000
29507732,2020,525000
58312714,2019,495000
70334886,2020,515000
29490528,2020,427500
29333930,2020,1295000
58316730,2019,475000
70334878,2020,488900
58316727,2020,565000
29490526,2019,345000
29485213,2020,429000
29495878,2020,349000
29333176,2019,580000
58316725,2019,522000
29486526,2019,381112
29485211,2020,529900
58316723,2018,342000
29331676,2019,599777
58312709,2019,260000
29499875,2018,334000
29477212,2020,750000
29505222,2019,445000
29331675,2018,398000
58313205,2018,599000
29496374,2018,409000
29487025,2018,419900
58313285,2018,525000
64669717,2018,659000
58187202,2018,300000
29484025,2019,215000
29332174,2020,1240000
29486523,2020,535000
58315717,2018,499900
58313201,2020,450000
29481023,2019,439000
29505217,2019,450000
29332172,2018,625000
58314700,2018,324900
29496365,2020,495000
29504717,2019,510000
58313199,2018,250000
64882170,2020,1295000
70334863,2019,445000
29481520,2018,369000
58314696,2019,199900
29501716,2018,649000
29481019,2019,459000
58314695,2020,383990
64564713,2020,480000
29329926,2019,349500
125088692,2018,400000
29479019,2019,359900
64543213,2019,369900
29329925,2019,775000
58314692,2018,339000
29491517,2018,439900
29330162,2019,1450000
29496357,2020,450000
70335210,2019,550000
58314689,2018,320000
29487017,2020,450000
29504709,2018,419900
83124187,2018,325000
29495857,2018,280000
29331992,2019,1595000
29504704,2020,435000
29487016,2018,395000
29332151,2020,1225000
29483181,2019,190000
29499856,2019,410000
125903703,2020,549900
29499854,2020,500000
29487014,2018,369900
29330148,2020,699000
29505203,2019,500000
29487013,2020,400000
29331647,2018,1500000
70334848,2019,460000
58313170,2020,720000
58313395,2021,560000
64845144,2018,975000
29501701,2018,575000
29483168,2019,219000
29504700,2020,500000
29496346,2019,399000
29332144,2018,330000
58313667,2020,350000
29504699,2020,439900
29483512,2019,499950
58314663,2020,389000
29499343,2019,310000
29335140,2018,895000
64633698,2019,450000
29479012,2020,320000
58313163,2020,750000
29332130,2018,2695000
119620697,2019,394655
58312661,2019,370000
29481011,2020,469000
64745838,2019,415000
29481510,2018,389000
29332128,2020,1975000
70335197,2018,475000
58313659,2020,685000
29486508,2019,365000
29331626,2019,1450000
29496335,2019,449000
69811197,2019,468000
58312657,2018,279000
29499328,2019,415000
29505194,2020,535000
29483155,2020,275000
29331622,2019,2495000
64500190,2019,304000
29495996,2019,350000
58314654,2018,314900
29481245,2019,272900
29504689,2020,465000
58314154,2020,425000
29496322,2020,375000
29333412,2018,2495000
29505185,2018,439000
58314653,2020,449900
29499320,2019,330000
29333410,2020,1850000
29504684,2019,389000
29491504,2020,545000
29329113,2020,995000
29499311,2020,449500
29480153,2018,350000
29486504,2020,350000
29332104,2019,6300
29496311,2020,430000
29491000,2018,309900
70335178,2020,620000
29331604,2018,1079000
125089650,2018,399000
29496809,2019,415000
29331599,2019,779000
29496309,2018,405000
119626177,2018,575000
29496307,2019,397000
29332090,2021,899000
64499177,2018,349000
29480150,2019,199900
29496305,2020,459000
29332087,2020,1400000
29505177,2020,469995
29499302,2020,399900
125091147,2019,389999
29504875,2019,460000
29496301,2020,320000
29331585,2019,965000
58314647,2020,300000
64809675,2019,630000
29496300,2020,485000
29333584,2019,999000
29508175,2019,499900
29332205,2019,899000
29508174,2020,689000
58314643,2018,300000
29499794,2020,358800
29333408,2019,959700
58313642,2018,399000
29505174,2019,425000
29330081,2018,850000
29499294,2018,325000
125091141,2020,449000
29504673,2019,449900
29330080,2018,1299000
29505172,2018,424900
29499292,2020,400000
94642079,2020,675000
29482141,2020,325000
58314638,2019,339900
29496785,2018,439000
62608168,2019,479900
29479955,2019,280000
29482138,2019,340000
29496782,2018,339900
29508168,2018,510900
29499779,2018,325000
29331717,2021,3200000
29508167,2020,620000
29499778,2019,339000
58314136,2020,360000
58312954,2019,350000
29483136,2019,350000
251032277,2019,379000
29508165,2018,544900
60138776,2019,475000
58314135,2020,335000
29508164,2018,575000
29496776,2020,264900
29505158,2019,439900
29329902,2019,1200000
58314628,2019,439950
29495775,2020,189921
58314626,2018,375000
119631154,2018,441385
29496773,2019,425000
64856154,2020,665000
29483125,2018,439900
29332058,2020,499000
29499269,2019,400000
29330052,2019,2195000
58314624,2019,430000
29495768,2018,275000
29505148,2019,439999
29332051,2019,499000
29499766,2018,310000
58314622,2019,350000
64565145,2019,499999
29333550,2018,2795000
29499264,2018,325000
58314621,2018,225000
83129644,2020,625000
29332049,2019,699000
29496264,2020,335000
58313621,2020,349000
29505142,2020,325000
2094282548,2018,2150000
29496263,2019,390000
29485121,2020,420000
29335046,2018,965000
29505140,2020,465000
58314953,2019,445000
29499761,2020,425000
29326492,2020,2500000
29486118,2018,390000
29508138,2019,675000
29505138,2019,484900
58314117,2020,485000
29334041,2018,1090000
58314116,2020,420000
80108636,2020,495000
29496759,2018,410000
29334039,2019,1035000
29505131,2019,649000
29499757,2019,339000
29333539,2018,1029000
29508123,2018,519000
29496252,2018,399000
125090614,2019,400000
58312614,2018,439900
29505115,2018,550000
58315251,2019,424500
29486114,2019,194900
58315249,2018,420000
64903114,2018,545000
29334029,2019,635000
29499749,2019,354900
29502113,2020,575000
29335399,2020,1050000
29483113,2020,489000
29508108,2020,620000
29499746,2019,375000
29332024,2019,2450000
58314610,2018,359900
119624606,2018,439900
29496246,2020,420000
29330022,2019,175000
29482953,2019,390000
29505105,2019,475000
29499245,2018,395000
64904895,2019,649000
58314605,2018,324900
29502101,2019,369500
29329894,2019,1095000
29482105,2019,420000
64914098,2020,625000
125089104,2020,415000
29496245,2019,437500
249078595,2020,550000
29482103,2019,525000
29505094,2018,425000
29496742,2019,474000
29480101,2018,320000
29508090,2018,489000
29495738,2019,297000
58313595,2018,495000
29327392,2019,769000
29505084,2019,439000
29496735,2018,276000
29482094,2018,329000
119615580,2019,525000
29331506,2020,905000
29482091,2020,499000
29495735,2018,309000
29510577,2020,539900
29482090,2020,299900
29335389,2020,789650
70335076,2019,569000
29329881,2020,848500
29502075,2020,325000
29499233,2019,365000
89548588,2019,420000
29508074,2019,429000
29496005,2020,350000
29327504,2018,1200000
29482088,2019,279000
29505074,2019,415000
58314087,2018,169900
64483573,2018,388500
29508071,2019,475000
29486087,2020,269900
29495724,2018,310000
58313583,2020,475000
29502071,2020,409000
64719718,2020,499990
125089082,2018,435000
29485080,2019,81000
83829070,2020,555000
29496217,2018,349900
29486079,2018,159900
29502070,2020,579000
29496216,2020,219000
2079609078,2020,429000
29502068,2020,599444
58314577,2020,420000
29496712,2019,399000
64795567,2019,624900
29480077,2020,385000
64433565,2019,629900
29499210,2019,369000
29486076,2018,350000
29510564,2019,459900
29499706,2019,415000
2091055575,2018,359900
70343063,2018,529000
114405075,2019,419900
29496490,2019,415000
29505063,2019,499900
29496204,2019,398000
64501561,2020,775000
29496202,2019,398000
29510559,2019,555000
58313072,2019,394900
29499701,2019,340000
29505056,2019,424500
29502055,2018,489000
29496201,2018,359000
29502054,2018,445000
29486091,2019,379900
29496197,2019,460000
64907049,2020,369000
29486070,2019,324500
29508047,2018,525000
29486069,2020,499900
29499196,2019,334900
58314951,2020,350000
70335046,2018,598500
2079582067,2020,338000
29496696,2019,440000
70335045,2019,639500
29486066,2018,359777
64463044,2019,595000
29485951,2020,199000
29499691,2018,315000
29482064,2020,339000
29508042,2019,375000
29480064,2020,799000
58312563,2020,299900
29502040,2018,400000
29496189,2020,397500
29483060,2020,395000
70335036,2020,580000
29482951,2019,249997
58312559,2018,249900
29505036,2018,449000
29499687,2018,374500
29482056,2018,200000
70335033,2018,569900
58314554,2020,535000
58314549,2019,400000
58316531,2020,665000
29480049,2019,325000
29505027,2019,379500
64583675,2018,425000
29480047,2020,674900
29502027,2019,429900
29496174,2018,420000
70335025,2018,309500
125089041,2019,425000
64465525,2020,628000
29482041,2019,389000
29496171,2020,450000
58316524,2018,524900
58314038,2018,379997
29501669,2020,365000
29502023,2020,500000
125090537,2018,389000
29496169,2019,380000
29501668,2019,335000
29496164,2019,359900
29482036,2018,464900
29496163,2018,419900
70335022,2018,625000
29483035,2018,419900
29499661,2018,369200
64548022,2019,624500
29485079,2020,619500
29496156,2020,440000
58313034,2019,369990
58184521,2019,439000
29499653,2020,375000
58316515,2019,509000
58314532,2020,500000
29496151,2018,480000
58313032,2019,325950
29496650,2020,467500
58314531,2018,364900
29505013,2019,449900
29496149,2019,420000
119628012,2020,578000
29496648,2019,415000
29505012,2020,539000
29480028,2019,359000
29499646,2020,325000
58316510,2019,524900
29486027,2019,354900
29496146,2019,410000
70335009,2018,582500
29482024,2019,399000
29495785,2020,358000
29485023,2018,359900
29505009,2019,470000
29483023,2020,375000
29482021,2018,419000
29502007,2019,450000
29496143,2020,449900
29482020,2020,450000
29496138,2018,395000
70335005,2019,569900
29496136,2020,495000
58315018,2020,389000
64821005,2018,499999
29499634,2020,350000
58316504,2019,550000
29480017,2019,239000
58315016,2018,449000
29495629,2019,285000
29495626,2019,400000
29480014,2019,315000
29508002,2019,499990
120897013,2020,419900
29496124,2020,450000
70335001,2019,600600
29483013,2019,365000
29482012,2019,430000
29499619,2018,250000
83822509,2019,380000
29496498,2020,625000
29496497,2018,540000
58313004,2019,250000
29496117,2020,460000
64443977,2019,486000
29495613,2019,409000
29483001,2018,414500
64526469,2018,439900
29499772,2020,389900
29482001,2020,450000
79980966,2020,475000
29496611,2018,420000
70330956,2019,500000
64612108,2020,525000
29495607,2018,338390
29496954,2018,390000
29496606,2018,425000
70330952,2018,470000
29495603,2019,269000
29496948,2019,489900
29496102,2020,539999
29496943,2020,450000
29496600,2019,400000
29496941,2018,450000
29499592,2020,390000
29496091,2018,429900
29496924,2019,399900
70334920,2020,587750
29499588,2019,349900
29496920,2018,420000
29496585,2019,369900
29496919,2018,335000
29496084,2020,400000
29496583,2018,379000
58315573,2019,374900
29496909,2019,314900
29496906,2021,589900
29496070,2018,349000
64609405,2019,549000
29496905,2019,450000
29499569,2020,199999
29496069,2018,340000
29496858,2019,475000
29496568,2019,382900
29491847,2020,565000
29499562,2019,379000
29496839,2019,514999
29499558,2019,300000
70342836,2019,444900
58315550,2020,440000
64538336,2019,575000
58315548,2019,245900
70342833,2020,499400
29499548,2018,419000
70342830,2019,419900
29496046,2018,325000
29496830,2020,575000
29491045,2018,309999
69811325,2020,645000
29491044,2020,399900
29490539,2018,265000
29496823,2020,439900
29491035,2019,191500
29496818,2020,539900
29496034,2019,385000
58315316,2020,485000
29499530,2018,369900
58315309,2018,480000
29496027,2020,425000
58315305,2020,689500
64565022,2018,410000
29495521,2019,209900
58315302,2020,710000
29491021,2020,325000
251027801,2020,615000
29495518,2018,296500
58315786,2020,425000
58315785,2020,359900
58315284,2020,540000
29495517,2019,274900
29491516,2020,525000
58315267,2018,475500
29499515,2019,375000
58315265,2020,710000
29499514,2019,255000
58315759,2020,490000
29495514,2019,285000
64444258,2019,560000
29491013,2020,335000
58315755,2020,515000
29491011,2019,255000
29499510,2019,359900
58315253,2018,479000
29499508,2020,425000
64551250,2019,498900
29495507,2020,399000
80093238,2019,469000
29499504,2020,375000
29495868,2020,339900
29491729,2020,429000
58187218,2019,350000
55291213,2020,580000
80106692,2018,449000
79979170,2019,500000
64742663,2018,539000
64826109,2019,569000
29496594,2019,399000
29496591,2020,417500
64647073,2020,689000
80107564,2019,485000
29502019,2019,445000
29496513,2018,449000
29496505,2018,449000
110538921,2020,735000
29324407,2020,749000
29322891,2020,849000
29324376,2019,1690000
29324374,2020,1725000
29324368,2018,869000
29324367,2019,1829000
29325386,2018,992000
29324885,2020,829000
29324344,2018,615000
83814958,2019,579000
29324877,2020,1950000
29322844,2020,2159000
29472956,2018,374800
29321872,2020,575000
251028948,2020,1295000
29324334,2018,1300000
29324474,2018,939000
29322369,2020,399900
29322441,2019,1695000
29324323,2019,475000
29322367,2020,1165000
29322440,2019,1200000
29324322,2020,1695000
29323861,2020,299900
124719437,2020,385000
29324859,2019,1050000
29324314,2018,750000
2102848933,2020,899000
29323846,2018,505000
29472930,2020,600000
29322807,2018,949000
29325495,2019,1385000
29472776,2020,850000
29322806,2018,675000
249890804,2020,2100000
29324826,2019,625000
29323957,2020,515000
29321992,2019,765000
29325292,2020,1350000
29322315,2019,549500
64717909,2019,729000
29324286,2019,525000
83822407,2018,460000
29325285,2020,1474900
29472407,2019,675000
29325283,2020,1799000
29322305,2018,1690000
29324271,2019,1890000
29472904,2020,825000
29324269,2018,675000
249878900,2019,579000
29322295,2018,1149000
251032898,2019,565000
29321979,2020,799995
29322268,2019,999000
29472391,2020,1395000
29472389,2018,679000
29323785,2019,789000
29325763,2019,995000
29324260,2020,550000
29322284,2020,1200000
29324254,2019,849000
29323778,2019,690000
114405777,2019,1500000
29325249,2020,1775000
29472880,2018,764900
29325476,2020,425000
29324248,2020,2485000
29324233,2019,600000
29323970,2020,1799900
83124263,2019,699900
29325730,2020,1635000
83819988,2018,499000
29322248,2020,675000
29472368,2020,484000
29322201,2020,1075000
29323746,2020,499000
29322179,2018,1400000
29323745,2019,995000
29325678,2018,535500
29323740,2019,675000
29322177,2019,1350000
70351966,2018,985000
29322175,2019,650000
29324231,2018,1999999
29322167,2018,915000
29472859,2018,675000
29324229,2019,1775000
29325655,2019,885000
251032850,2019,570000
2079596843,2020,1185000
305426134,2020,1695000
29322692,2020,1300000
89547843,2018,450000
29322190,2020,850000
29472343,2020,675000
29322186,2020,1589900
29322342,2018,655000
29473583,2021,540000
29324178,2019,699900
29324166,2019,850000
29322114,2020,1925000
29322832,2018,725000
29476836,2018,370000
29323954,2020,529000
29324343,2021,1075000
62607832,2020,699000
94642591,2020,750000
29476830,2020,449900
29476826,2019,620000
29472323,2019,1050000
29322083,2020,745000
64728317,2019,570000
29324570,2020,2195000
83827816,2020,574500
29322814,2018,673000
29324555,2019,689000
29322628,2019,725000
29322812,2018,615000
29325554,2020,975000
62607811,2019,899000
29324546,2020,1795000
29323625,2020,450000
83815809,2019,480000
29324540,2018,950000
29322625,2019,750000
29322809,2019,799950
29472306,2019,825000
29323616,2020,720000
29324532,2020,849500
29324531,2018,675000
29324113,2020,648900
29472302,2019,574900
29324521,2019,799000
119615112,2020,539000
29324504,2018,1078800
29324501,2018,655000
29472784,2019,429900
29322500,2020,2995000
29322608,2018,569999
29322606,2018,663000
29472281,2019,789900
29323949,2020,1082000
29323947,2019,1149000
29476779,2019,425000
29325082,2019,1249000
119625069,2018,1250000
29324055,2018,1395000
29474769,2018,539000
29473056,2020,750000
29475258,2020,585000
2083394421,2019,849900
29325046,2019,799000
2138036757,2018,319000
29324030,2018,1300000
29475255,2019,799000
29473461,2018,450000
29474752,2020,335000
29475249,2018,584500
29323923,2018,875000
2081724917,2020,599000
83823747,2019,479900
29322027,2020,1750000
29475246,2019,588000
29324026,2020,925000
29474908,2019,520000
29322242,2020,699000
70352021,2019,620000
29474906,2020,495000
29322021,2020,1499900
29474905,2019,1425000
29323919,2020,1399999
29322241,2020,1675000
29322015,2020,1600000
145655903,2019,399000
70348732,2018,750000
29322014,2019,595000
29474901,2018,485000
29322232,2020,775000
29325509,2018,825000
29324907,2018,824000
29473389,2020,625000
29322218,2019,383000
29324005,2018,750000
29473383,2020,1950000
29322005,2018,1150000
29474876,2019,475000
29324906,2018,999900
29322208,2020,1499000
29474873,2018,725000
29321895,2020,1250000
29472612,2020,1890000
29474869,2020,498850
124835862,2020,325000
29474703,2018,475000
29473361,2019,570000
29473699,2018,525000
121657860,2020,749900
29476360,2019,445000
29473694,2020,728000
29473354,2019,700000
241938483,2018,620000
29322349,2019,1295000
58312187,2020,649990
29473346,2019,1250000
29473686,2019,595000
29473342,2020,980000
29473685,2018,699850
29474839,2020,1325000
29473331,2020,474900
29476814,2020,569000
58312184,2020,769000
29475181,2019,765000
29474793,2020,825000
29474960,2020,1935000
29474679,2019,399999
2085599673,2019,579000
29472801,2019,335000
2078177669,2020,825000
29474669,2018,435000
29473290,2020,1795000
2077646167,2020,1499000
58312162,2020,699000
89550284,2018,619500
29475155,2018,499999
29473284,2020,1675000
29474652,2020,545000
29473283,2020,850000
58312151,2018,649000
29473280,2020,825000
121658767,2020,1125000
58312148,2020,649900
29473267,2019,499000
2127678647,2020,575000
29322265,2018,850000
29473264,2020,699900
251030632,2020,599000
29322264,2018,530000
29474941,2019,549000
29322262,2020,1725000
29473260,2018,797000
29474618,2020,525000
29322259,2018,1100000
2080097758,2020,699900
29322257,2019,1300000
2094430936,2018,509000
60138612,2020,270000
241938475,2019,749000
62607746,2020,1200000
80087107,2018,200000
121655245,2018,1385000
124842240,2020,595000
29473092,2018,1449000
89551733,2019,695000
29476972,2019,248000
29473534,2020,1449995
62604580,2020,725000
29473577,2019,489000
2141852471,2018,534000
119621074,2020,218900
29473073,2018,1255000
29472717,2019,895000
29476716,2020,639990
29472715,2018,889000
251028883,2020,900000
29472713,2020,995000
29473067,2018,640000
29473209,2019,1399999
120288064,2019,774900
29476970,2019,499000
29472195,2020,570000
29473557,2019,625000
29472687,2018,1447500
29322464,2020,1895000
94643070,2019,335000
29473045,2018,935000
241933182,2018,519000
251031044,2019,1670000
29472680,2018,1895000
29472178,2018,410000
29322524,2020,750000
58312175,2020,785000
29473173,2019,1075000
121655019,2020,829000
2094674171,2020,950000
29473018,2020,475000
83819963,2018,485000
29472663,2019,649000
29472163,2019,550000
29322657,2019,1299999
29472655,2018,800000
29322655,2020,3450000
119626651,2018,575000
29472647,2018,1275000
63838141,2020,1450000
29472629,2020,2595000
121654622,2018,639000
29473468,2019,539000
29475114,2020,849000
29472614,2019,1150000
251031108,2020,1150000
121655108,2020,1150000
58187108,2019,725000
60138607,2020,460000
29472602,2020,2200000
79980101,2020,749500
124844599,2019,899000
29472099,2021,1499000
29475098,2020,859000
29472094,2018,1450000
124841592,2020,305500
89546091,2018,659000
29474589,2019,599000
29474587,2020,949990
29472068,2020,495000
29322059,2018,1925000
29475057,2018,492500
124836052,2019,435000
29475051,2018,595000
29322049,2020,1675000
145656047,2019,959900
83831047,2018,650000
29475046,2019,1259000
94643045,2018,599900
29473544,2019,480000
2094495422,2018,477555
29474541,2020,629900
29475031,2019,375000
29473516,2020,660000
29473514,2019,1099000
145655513,2018,650000
29474922,2019,1050000
29474509,2018,675000
29475004,2019,695000
29361817,2020,1150000
29438765,2020,268900
80093853,2021,137500
29368665,2021,1250000
2084748998,2021,559000
80091006,2021,470900
29374690,2020,575000
29421823,2020,300000
28602870,2020,599000
2078754988,2020,2195000
64515854,2020,514888
29328212,2018,3500000
2078228282,2020,889900
29333111,2020,899000
29512295,2021,595000
111371094,2020,299900
29361678,2020,320000
29362575,2021,525000
79980484,2018,585000
29359483,2018,600000
29359482,2020,540000
80098981,2019,619000
29555259,2020,317191
29593758,2018,350000
29593753,2019,450000
243342252,2020,399900
29593752,2018,479000
29593751,2018,350000
29593748,2019,509900
29555240,2020,295000
29555235,2018,249000
29555232,2020,305000
29555222,2018,299990
29555220,2019,295000
29609701,2019,234950
29555200,2019,179750
29609692,2020,309500
29609684,2019,469000
29609681,2019,415000
29609662,2018,409000
29609661,2019,525000
29555148,2020,459000
29603139,2019,262300
29549595,2018,292500
250928084,2020,482250
96639084,2019,475000
29595497,2018,274900
116081726,2018,310000
95019023,2020,335000
29588424,2019,329900
29578424,2019,335000
29572414,2018,310000
29573909,2018,164900
58265906,2018,379000
58265905,2018,469000
29557404,2018,375000
29554904,2019,389900
185203902,2019,345000
29557398,2018,315000
29554897,2018,375000
29590394,2019,415000
29588391,2018,349000
29578383,2019,375000
29547383,2020,299999
29553961,2019,380000
29564877,2019,289000
29596376,2018,335000
29557376,2020,329900
29547375,2019,259900
29574631,2020,349900
29590370,2019,410000
29596369,2019,425000
29547367,2019,270000
185203994,2019,321900
29575366,2020,424999
29590365,2020,469900
29588365,2018,389900
29590364,2019,399900
29588493,2020,384999
29578358,2019,325000
29547358,2018,199900
29596353,2019,234999
29596349,2018,435000
58265848,2018,485000
96640847,2019,349900
29596347,2020,375000
29547345,2018,249900
29596342,2018,363900
29572841,2018,285000
29576838,2018,385000
29572836,2018,229900
185186834,2020,350000
29592834,2018,365000
29572834,2018,173200
29564834,2019,199000
29547333,2019,249000
29592830,2019,375000
29592828,2020,450000
29592825,2019,400000
29596324,2018,335000
29595322,2019,475000
29564822,2020,429000
29595319,2019,450000
29613814,2019,179000
29591811,2019,390000
29613810,2019,310000
29557309,2018,94900
29613803,2020,299900
29575302,2020,379900
29572485,2018,387500
29595300,2019,454000
29575299,2020,314999
29591798,2018,380000
29564792,2020,420000
29575289,2020,400000
29547786,2019,399900
29375783,2018,564900
243333782,2020,384500
2077981778,2020,325000
29558277,2018,310000
29591776,2019,415000
29614462,2019,184900
29564775,2018,265000
29557274,2019,350000
29575271,2019,328000
29560771,2019,315000
29549769,2020,287000
29560767,2020,349900
29549767,2020,245000
29557260,2019,300000
29557259,2019,360000
29595258,2019,430000
29575252,2019,299900
185203749,2018,294900
29595248,2018,289900
185162235,2020,405000
29572742,2018,238000
29557240,2018,320000
29572739,2018,239000
29590236,2019,397000
29595235,2019,236900
29592235,2018,295000
29595234,2018,295000
29572733,2019,274000
29590232,2018,375000
29549732,2019,259900
29557230,2020,274900
29573729,2019,385000
29592226,2020,459900
29567724,2018,270000
29558218,2018,345000
29592213,2020,395000
29567710,2018,290000
29549710,2018,289900
29604708,2019,330000
29549707,2019,309900
29573705,2020,395000
29364898,2020,770000
29558205,2019,425000
29567703,2018,255000
29547702,2020,355000
29573701,2019,275000
29592200,2018,399000
29570700,2018,335000
29567700,2020,310000
29547699,2020,390000
29570695,2018,209000
29567695,2019,285000
29558193,2019,299900
29442299,2021,450000
29549687,2018,262000
29572684,2020,305000
29549683,2020,309900
29567682,2019,275000
29557181,2019,379000
29558179,2020,475000
29557179,2018,325000
29604677,2020,470000
29371554,2021,499000
29592172,2019,387000
29567669,2020,400000
29592168,2019,398000
29570667,2019,400000
29584666,2019,392000
29567666,2018,300000
29614481,2018,310000
29572663,2019,255000
29604661,2020,436000
29604659,2018,309900
29574657,2019,300000
29573655,2020,410000
29567655,2018,269000
29554990,2019,359999
29558155,2018,247000
29596354,2018,339900
29572654,2018,272000
29567653,2018,249500
29604647,2020,375000
29582481,2020,399900
185188646,2018,308000
29598646,2020,376000
29598645,2020,359900
29574642,2020,361888
29567642,2019,349950
29604641,2020,385000
29547635,2018,379900
29442225,2018,435000
29444223,2020,435000
29584634,2018,399000
29604633,2020,379900
29578131,2020,361000
29584630,2018,329000
29555126,2019,290000
29549620,2018,244900
29558119,2019,390000
29565115,2018,345500
29547615,2019,359900
29598613,2020,399000
29558107,2020,410000
29584606,2019,415000
29547604,2019,440000
29558103,2020,415000
29555103,2020,459000
29567601,2018,279000
29572599,2019,385000
29567598,2019,325000
29572588,2018,310000
29572586,2019,435900
29565086,2018,289900
29558086,2018,345000
29584582,2018,335000
29574582,2018,299900
29555075,2018,324000
29574572,2020,384900
29565062,2020,345000
29565060,2020,145000
29555058,2020,389000
29610143,2018,109900
29555056,2020,324500
29572555,2019,325000
29591782,2020,489000
29595332,2019,349000
29557546,2020,325000
29557544,2019,299000
29555041,2018,380000
29555034,2020,394000
29369525,2020,238000
96642029,2019,399000
29588529,2020,410000
29555029,2019,309900
29554878,2020,440000
29555024,2020,330000
29572522,2018,254900
29572519,2019,395000
29565013,2020,440000
29555010,2020,574300
185187009,2019,279900
29582509,2020,475000
29595502,2019,299900
29442648,2018,349950
29444936,2020,289900
70331962,2018,1250000
29355358,2020,389000
29441312,2021,450000
29454019,2020,360000
29349460,2018,989850
94641990,2020,1125000
114405458,2020,1175000
29341958,2018,1180000
29345956,2020,799000
29349634,2020,725000
29347953,2020,920000
29345950,2019,575000
29345947,2018,629000
29346445,2018,875000
29347944,2019,725000
29347940,2019,699000
29345938,2020,750000
29347437,2018,795000
29348206,2020,1800000
29347933,2020,825000
29346432,2018,420000
29344429,2019,1500000
29346428,2020,649999
29342928,2020,539000
29347424,2018,1050000
29347920,2019,749000
29347420,2018,425000
58302445,2019,308000
29341916,2018,1775000
58302944,2018,445000
124843911,2019,1395000
29344409,2020,985000
58222935,2020,389900
29346407,2018,975000
64679434,2018,549000
58303434,2019,275000
29347903,2020,699000
29349499,2018,1595000
29349400,2018,715000
29341900,2019,849000
29342899,2019,950000
29344392,2019,749000
29341892,2019,1500000
29344391,2020,535000
29347388,2018,649000
29341887,2019,719000
29347386,2019,619000
29347883,2019,649900
29334940,2020,1350000
29347380,2019,750000
29337435,2020,849500
29344380,2020,1559000
29335935,2019,710000
29347378,2018,699000
29337429,2019,1099000
29341877,2019,1995000
29338928,2020,850000
29341876,2020,2500000
29338927,2019,563000
29346373,2019,564900
29337425,2018,899000
80097372,2019,13000000
29335914,2019,725000
29347870,2020,850000
29337911,2018,1250000
29347867,2019,850000
29333911,2019,998000
29333909,2019,895000
29346360,2020,899000
29344496,2020,549990
29349347,2020,605000
58297907,2019,2095000
29341847,2018,825000
29337907,2018,1475000
29348345,2020,585000
29341845,2019,2059000
29337899,2020,3300000
29341891,2020,948000
29343996,2020,450000
29335992,2018,1597000
29344490,2019,949000
29337387,2018,1189000
29341835,2019,1800000
29335887,2018,895000
29341834,2018,1100000
29349329,2019,789800
29349325,2018,699900
29335878,2018,1150000
29333689,2020,1450000
29349324,2019,574900
29348322,2018,1099000
29337365,2020,3750000
2124070859,2020,349500
29346317,2018,695000
29335359,2020,1390000
29337358,2018,1150000
29348314,2019,1995000
29337357,2020,1150000
58297856,2019,960000
29494855,2019,349900
29337855,2018,799900
29349311,2019,639900
29335854,2020,1240000
29346309,2020,629800
2079842710,2020,2599000
29346308,2019,1095000
29337486,2018,1600000
29334986,2018,895000
29344301,2019,124000
58297847,2019,1095000
29343989,2019,414000
58297845,2018,1075000
29345563,2020,890000
29346292,2018,625000
29337838,2018,499000
29348291,2020,1100000
29337333,2018,1300000
29344291,2019,1150000
58297831,2020,1450000
29345785,2019,449900
29335828,2018,1010000
29338824,2020,6800
29348283,2018,649000
29337822,2020,1250000
29349279,2018,925000
29346279,2020,975000
29337322,2020,2595000
29346277,2020,910000
29340321,2020,1195000
29335816,2020,1400000
29345772,2019,475000
29404935,2020,879000
29344272,2019,775000
241933815,2019,1945000
29349263,2018,850000
29341806,2020,1350000
29349262,2019,1095000
29410432,2020,749900
29335306,2018,1350000
29346257,2019,849000
62605930,2019,215000
29349255,2019,550000
29402930,2019,875000
29335803,2020,800000
29345755,2019,472000
29408929,2020,645000
29401429,2018,895000
29338795,2019,3100000
29348254,2018,1599000
62605927,2019,229900
29344254,2018,699999
29338794,2019,3495000
29344253,2020,660000
58297790,2018,1344000
29407926,2018,425000
29347750,2020,575000
29335286,2018,1925000
29397926,2019,569700
64593246,2020,975000
