zpid,zipcode,latitude,longitude
29374103,78750,30.43780899047852,-97.7973403930664
29374102,78750,30.43802833557129,-97.79754638671876
29372153,78750,30.43129539489746,-97.79063415527344
29374601,78750,30.43572235107422,-97.8111801147461
80094463,78735,30.2952880859375,-97.8595733642578
29376600,78726,30.43923759460449,-97.82552337646484
2084319094,78726,30.409669876098643,-97.84326934814452
29376592,78726,30.44041633605957,-97.82525634765624
29567588,78729,30.453428268432614,-97.78716278076172
29377587,78726,30.44760131835937,-97.82217407226562
29376587,78726,30.4395809173584,-97.8251724243164
96638330,78729,30.462804794311523,-97.78640747070312
29374583,78750,30.43832778930664,-97.81044006347656
29377581,78726,30.448509216308604,-97.82305145263672
29376581,78726,30.44012260437012,-97.82482147216795
29567577,78729,30.45480537414551,-97.78601837158205
29376577,78726,30.440105438232425,-97.82425689697266
29549576,78729,30.46164512634277,-97.78691864013672
29375075,78726,30.43358039855957,-97.82894134521484
70330422,78733,30.32460975646973,-97.86343383789062
29336706,78733,30.297029495239247,-97.88898468017578
29334535,78735,30.29613876342773,-97.86761474609376
2119482073,78726,30.43063163757324,-97.84300231933594
29373073,78726,30.430238723754886,-97.82777404785156
29374572,78750,30.435630798339844,-97.8095474243164
29370572,78750,30.42394828796387,-97.80265045166016
29549570,78729,30.46066856384277,-97.78672790527344
110539069,78750,30.43806266784668,-97.79592895507812
29372569,78750,30.43166160583496,-97.7928695678711
29370568,78750,30.422637939453125,-97.80232238769533
29376566,78726,30.439956665039062,-97.82225036621094
29557063,78750,30.453710556030284,-97.7958984375
29376062,78750,30.442800521850582,-97.80581665039062
29377561,78726,30.448793411254886,-97.81866455078124
29557060,78750,30.455461502075195,-97.79437255859376
29375060,78726,30.43509292602539,-97.82904815673828
119619056,78726,30.43146133422852,-97.84391784667967
29376055,78750,30.440082550048828,-97.79881286621094
29373053,78726,30.431398391723643,-97.82683563232422
2130779052,78750,30.44477653503418,-97.7900161743164
29376551,78726,30.44168472290039,-97.82393646240234
29374051,78750,30.43411064147949,-97.78670501708984
29376548,78726,30.4417667388916,-97.82315826416016
29376546,78726,30.441314697265625,-97.82323455810548
29376044,78750,30.441709518432614,-97.7988739013672
29376543,78726,30.441429138183604,-97.82249450683594
29372543,78750,30.431396484375,-97.79383087158205
29370345,78759,30.422155380249023,-97.78791809082033
29549542,78729,30.46051597595215,-97.78791809082033
83828039,78750,30.44451713562012,-97.7901382446289
29374538,78750,30.434682846069336,-97.80703735351562
29373038,78726,30.4304141998291,-97.82604217529295
70332037,78726,30.428852081298828,-97.83731842041016
29374537,78750,30.43438720703125,-97.80697631835938
29373035,78726,30.430646896362305,-97.82540130615234
29549534,78729,30.45952796936035,-97.78805541992188
29376534,78726,30.44075012207031,-97.82138061523438
29376033,78750,30.44263458251953,-97.8004150390625
29374031,78750,30.433555603027344,-97.78677368164062
64733030,78726,30.43328094482422,-97.81928253173828
29370530,78750,30.42675018310547,-97.80358123779295
29376028,78750,30.44351005554199,-97.80115509033205
29374028,78750,30.435245513916016,-97.78939056396484
29372528,78750,30.43005752563477,-97.79291534423828
70332027,78726,30.429384231567383,-97.83602905273438
29376026,78750,30.44331359863281,-97.8025131225586
29376522,78726,30.44171142578125,-97.82221221923828
29374521,78750,30.43760299682617,-97.80755615234376
29372519,78750,30.429113388061523,-97.79174041748048
29378016,78726,30.45041847229004,-97.82183837890624
29376016,78750,30.442768096923828,-97.8027114868164
2086106015,78726,30.40978240966797,-97.8434829711914
29376515,78726,30.44226264953613,-97.82345581054688
29375015,78726,30.43537712097168,-97.82784271240234
2086106014,78726,30.40932655334473,-97.84303283691406
29372514,78750,30.429527282714844,-97.79183959960938
29375013,78726,30.435720443725582,-97.82798767089844
29372511,78750,30.42830848693848,-97.79190826416016
29372510,78750,30.42820930480957,-97.79175567626952
29376508,78726,30.44160461425781,-97.82439422607422
64477507,78726,30.42970085144043,-97.81745147705078
29370507,78750,30.42685890197754,-97.79200744628906
29378005,78726,30.44975280761719,-97.81774139404295
29377504,78726,30.44797515869141,-97.81854248046876
29370503,78750,30.42586326599121,-97.79203033447266
29374001,78750,30.434783935546875,-97.78681182861328
2084748999,78726,30.40952682495117,-97.84356689453124
2089944878,78728,30.465984344482425,-97.67852783203124
114406999,78728,30.46877670288086,-97.6854019165039
89656345,78717,30.487773895263672,-97.72198486328124
125889344,78728,30.468055725097656,-97.68280792236328
58301418,78724,30.30269241333008,-97.63990020751952
29421917,78754,30.34740447998047,-97.60890197753906
29363039,78759,30.391986846923828,-97.75926208496094
29364538,78759,30.40341186523437,-97.77605438232422
29364036,78759,30.39695930480957,-97.7713851928711
29363031,78759,30.391639709472656,-97.7590103149414
29363021,78759,30.39244270324707,-97.76034545898438
29364520,78759,30.403188705444336,-97.77027893066406
29364512,78759,30.404022216796875,-97.77091217041016
29364510,78759,30.403398513793945,-97.7712173461914
29364509,78759,30.40312767028809,-97.7713851928711
29364009,78759,30.39451599121093,-97.77605438232422
29353458,78731,30.36385726928711,-97.75552368164062
29435895,78758,30.396339416503903,-97.70372772216795
29432779,78759,30.380035400390625,-97.74688720703124
58303898,78758,30.391498565673828,-97.69915008544922
29356457,78731,30.36719512939453,-97.76878356933594
29432756,78759,30.37870216369629,-97.75152587890624
58303893,78758,30.39093017578125,-97.69835662841795
29356496,78731,30.36902618408203,-97.76701354980467
29435898,78758,30.39603042602539,-97.70391845703124
29355955,78731,30.36379814147949,-97.78468322753906
29438250,78759,30.405820846557614,-97.7310562133789
29437389,78758,30.398725509643555,-97.69987487792967
29435896,78758,30.39623641967773,-97.70379638671876
58299749,78759,30.38226127624512,-97.75372314453124
29437385,78758,30.398691177368164,-97.70050048828124
29355452,78731,30.365352630615234,-97.7570571899414
29432896,78758,30.38044166564941,-97.70581817626952
29435882,78758,30.396358489990234,-97.7021026611328
29356451,78731,30.36966133117676,-97.76097106933594
58299448,78759,30.37771034240723,-97.75618743896484
29363746,78759,30.39607810974121,-97.75458526611328
29353496,78731,30.364362716674805,-97.75691223144533
29355447,78731,30.365819931030284,-97.75593566894533
29437244,78759,30.401763916015625,-97.7310562133789
29433743,78759,30.381391525268555,-97.74778747558594
29352947,78731,30.35955047607422,-97.76380157470705
29432876,78758,30.38047218322754,-97.7039566040039
29432740,78759,30.378379821777344,-97.7486572265625
29356445,78731,30.370006561279297,-97.7607421875
29437375,78758,30.40032386779785,-97.6995849609375
58299737,78759,30.38362121582031,-97.75082397460938
29355445,78731,30.36595916748047,-97.75630950927734
29437374,78758,30.40017890930176,-97.69988250732422
29433733,78759,30.38148498535156,-97.74642944335938
29349443,78731,30.35068893432617,-97.77198791503906
29437367,78758,30.40060234069824,-97.6999969482422
29437227,78759,30.402324676513672,-97.73453521728516
89461434,78731,30.355546951293945,-97.7852554321289
29437366,78758,30.40067672729492,-97.69982147216795
29433727,78759,30.381797790527344,-97.744873046875
64482430,78731,30.37301254272461,-97.76757049560548
29432726,78759,30.379661560058604,-97.75144958496094
29358429,78731,30.369407653808604,-97.76451110839844
64603928,78731,30.37237930297852,-97.76754760742188
29437216,78759,30.40299415588379,-97.73479461669922
29353426,78731,30.36032295227051,-97.7563247680664
29435855,78758,30.39570617675781,-97.7008285522461
29432716,78759,30.37927055358887,-97.7498779296875
29349426,78731,30.35135841369629,-97.77374267578124
29437214,78759,30.402774810791016,-97.7343292236328
58303994,78758,30.38900756835937,-97.69600677490234
58299713,78759,30.383056640625,-97.74879455566406
29435845,78758,30.39522171020508,-97.70189666748048
29355922,78731,30.36601638793945,-97.77588653564452
58299711,78759,30.38346862792969,-97.74874114990234
29433845,78758,30.387754440307614,-97.70562744140624
29352920,78731,30.36018371582031,-97.76102447509766
29437211,78759,30.402456283569336,-97.73365020751952
58302844,78758,30.385610580444336,-97.69650268554688
29356413,78731,30.36964607238769,-97.75921630859376
29432702,78759,30.37846565246582,-97.74737548828124
29432701,78759,30.37836265563965,-97.74761962890624
29353495,78731,30.36451530456543,-97.7572250366211
29433491,78758,30.382192611694336,-97.7065200805664
29438187,78759,30.40432167053223,-97.73139190673828
29432831,78758,30.38077735900879,-97.70364379882812
29353902,78731,30.36288642883301,-97.7853775024414
29435828,78758,30.39445304870605,-97.70423889160156
58299679,78759,30.38557243347168,-97.74980926513672
58303827,78758,30.389726638793945,-97.70435333251952
29355488,78731,30.366943359375,-97.75572204589844
29438175,78759,30.40472221374512,-97.73258972167967
58299669,78759,30.384918212890625,-97.75064086914062
241929891,78731,30.35463714599609,-97.76714324951172
29437431,78758,30.39913558959961,-97.69823455810548
58299666,78759,30.38485717773437,-97.75120544433594
29432818,78758,30.3791446685791,-97.70777893066406
29353390,78731,30.3625602722168,-97.76107025146484
29432309,78758,30.37934875488281,-97.69867706298828
111972888,78731,30.361406326293945,-97.76970672607422
29435808,78758,30.39414978027344,-97.70344543457033
29432642,78759,30.380878448486328,-97.74890899658205
58304804,78758,30.39319610595703,-97.69444274902344
29432295,78758,30.378366470336925,-97.69898986816406
29438138,78759,30.40525817871093,-97.740478515625
58303785,78758,30.38962364196777,-97.70494079589844
29432637,78759,30.38008117675781,-97.74835968017578
62605135,78759,30.40099906921387,-97.75373077392578
29432284,78758,30.38004493713379,-97.69923400878906
29349467,78731,30.35066223144531,-97.77505493164062
29438124,78759,30.40592765808105,-97.7400894165039
70331967,78731,30.37114524841309,-97.78063201904295
58303783,78758,30.389951705932614,-97.70481872558594
29432116,78759,30.37880516052246,-97.74347686767578
29352985,78731,30.36147689819336,-97.76185607910156
29353379,78731,30.362775802612305,-97.76026916503906
29438113,78759,30.40605354309082,-97.74201202392578
29356377,78731,30.368762969970703,-97.75977325439452
29432283,78758,30.37986946105957,-97.69935607910156
29351376,78731,30.353822708129886,-97.78565979003906
29432650,78759,30.379566192626964,-97.74712371826172
29349375,78731,30.35158729553223,-97.7619857788086
58299592,78759,30.383190155029297,-97.74712371826172
29349874,78731,30.35261535644531,-97.76042175292967
58299590,78759,30.38344383239746,-97.74752044677734
70331968,78731,30.37099647521973,-97.7807388305664
29435765,78758,30.39277648925781,-97.7021942138672
29438086,78759,30.40588569641113,-97.73799896240234
29353860,78731,30.363555908203125,-97.77877807617188
29432262,78758,30.38074111938477,-97.69979095458984
29353857,78731,30.36396026611328,-97.77859497070312
58299585,78759,30.38632583618164,-97.75381469726562
29434259,78758,30.38578987121582,-97.70014190673828
29356469,78731,30.3656005859375,-97.76678466796876
58299082,78759,30.37867546081543,-97.75371551513672
29432259,78758,30.380226135253903,-97.70015716552734
29353853,78731,30.36372947692871,-97.7779312133789
58299072,78759,30.38030433654785,-97.75223541259766
29438067,78759,30.40624809265137,-97.73725128173828
29356347,78731,30.367246627807614,-97.7596206665039
29438047,78759,30.406463623046875,-97.7428970336914
29434250,78758,30.3851375579834,-97.70072174072266
58299044,78759,30.380874633789062,-97.7505111694336
58299543,78759,30.385072708129886,-97.7516632080078
63834832,78731,30.36281394958496,-97.77980041503906
29434244,78758,30.38620185852051,-97.70052337646484
58299030,78759,30.381349563598643,-97.7513198852539
29353832,78731,30.362808227539062,-97.77759552001952
29434243,78758,30.38636589050293,-97.70046997070312
58299025,78759,30.38127899169922,-97.75251770019533
29435738,78758,30.393293380737305,-97.70425415039062
29434235,78758,30.387474060058604,-97.6996612548828
29353323,78731,30.359119415283203,-97.77875518798828
29353319,78731,30.359413146972656,-97.77908325195312
29434234,78758,30.38731575012207,-97.6994400024414
29355818,78731,30.36384010314941,-97.76815032958984
29434227,78758,30.387060165405284,-97.70067596435548
29349817,78731,30.35095024108887,-97.75733184814452
29358814,78731,30.37441253662109,-97.77472686767578
29353312,78731,30.35890388488769,-97.78512573242188
29353810,78731,30.359453201293945,-97.77857208251952
29355809,78731,30.36376762390137,-97.76896667480467
29349809,78731,30.351356506347656,-97.7576675415039
29353306,78731,30.35930633544922,-97.78569793701172
29358805,78731,30.37358665466309,-97.7751235961914
29434210,78758,30.38472557067871,-97.7014617919922
29353802,78731,30.36250686645508,-97.78058624267578
29435701,78758,30.392662048339844,-97.7010269165039
29358799,78731,30.37569046020508,-97.7742691040039
29355789,78731,30.36519432067871,-97.76805114746094
29433990,78758,30.38450813293457,-97.69823455810548
29355788,78731,30.36511039733887,-97.7677993774414
29437489,78758,30.39865875244141,-97.69673919677734
29349788,78731,30.35110092163086,-97.7571258544922
29436188,78758,30.395118713378903,-97.69615173339844
29353285,78731,30.35835838317871,-97.78467559814452
29355783,78731,30.36540985107422,-97.7676010131836
29353279,78731,30.35971260070801,-97.78477478027344
29432186,78758,30.37928771972656,-97.7020492553711
29351279,78731,30.35331153869629,-97.76872253417967
29432183,78758,30.378740310668945,-97.70228576660156
29353278,78731,30.35847282409668,-97.78412628173828
29358777,78731,30.37467193603516,-97.77335357666016
58304177,78758,30.38741111755371,-97.6988754272461
29349775,78731,30.35105895996093,-97.75702667236328
29434174,78758,30.38731002807617,-97.70193481445312
29353270,78731,30.35901641845703,-97.78409576416016
29351270,78731,30.353702545166016,-97.7694854736328
29433674,78758,30.37944221496582,-97.70954132080078
29349769,78731,30.35195541381836,-97.75767517089844
29433667,78758,30.37978172302246,-97.7099380493164
29358768,78731,30.376445770263672,-97.77088165283205
58304166,78758,30.387962341308604,-97.69983673095705
29358767,78731,30.37642478942871,-97.77105712890624
29353764,78731,30.361528396606445,-97.7819595336914
119630659,78758,30.381288528442383,-97.70346069335938
29433152,78758,30.38211250305176,-97.69761657714844
29434149,78758,30.387954711914062,-97.7030792236328
58304148,78758,30.38674545288086,-97.6954574584961
29434145,78758,30.38801574707031,-97.7022476196289
58299471,78750,30.37756538391113,-97.78455352783205
29434218,78758,30.385560989379886,-97.70136260986328
29349760,78731,30.353200912475582,-97.76019287109376
29432143,78758,30.37955093383789,-97.70136260986328
29358757,78731,30.37376976013184,-97.77225494384766
29431995,78759,30.3790283203125,-97.74475860595705
58304141,78758,30.38797187805176,-97.69464111328124
145656132,78747,30.153564453125,-97.74686431884766
121655484,78731,30.350727081298828,-97.7603530883789
29431141,78758,30.378530502319336,-97.70838928222656
29469631,78744,30.162317276000977,-97.7457504272461
29433137,78758,30.37948799133301,-97.69715118408205
29353257,78731,30.35993385314941,-97.78302001953124
70342129,78747,30.15974426269531,-97.74365997314452
29434126,78758,30.38867950439453,-97.70276641845705
29351257,78731,30.354454040527344,-97.76815032958984
29353256,78731,30.36004447937012,-97.78327941894533
145656127,78744,30.16352844238281,-97.73072052001952
58304125,78758,30.38778114318848,-97.69720458984376
29351252,78731,30.352783203125,-97.771728515625
70342126,78747,30.159915924072266,-97.74439239501952
29434125,78758,30.388734817504886,-97.70294952392578
29351248,78731,30.355676651000977,-97.7724609375
58311626,78747,30.161828994750977,-97.73690032958984
64868747,78731,30.372182846069336,-97.7665786743164
145656125,78744,30.162633895874023,-97.73003387451172
29433123,78758,30.37981414794922,-97.69733428955078
29470125,78747,30.15672492980957,-97.73624420166016
58304121,78758,30.388193130493164,-97.69794464111328
29353243,78731,30.361385345458984,-97.78396606445312
29349476,78731,30.350601196289062,-97.77082824707033
58311623,78747,30.15652847290039,-97.73667907714844
29351243,78731,30.35397720336914,-97.77082824707033
29434106,78758,30.38866424560547,-97.70349884033205
29437484,78758,30.398136138916016,-97.69593811035156
29349482,78731,30.35036659240723,-97.77645874023438
241930622,78747,30.15371513366699,-97.75387573242188
29350239,78731,30.35351371765137,-97.77680206298828
80097207,78747,30.14874649047852,-97.73869323730467
29433652,78758,30.38312339782715,-97.70997619628906
58304090,78758,30.38849258422852,-97.698486328125
29351234,78731,30.351970672607425,-97.7619400024414
89546621,78747,30.15265655517578,-97.74583435058594
83829201,78747,30.15108871459961,-97.74563598632812
241933117,78744,30.159482955932614,-97.7287826538086
29432981,78758,30.38113021850586,-97.69771575927734
29470113,78747,30.15684509277344,-97.73670959472656
29436079,78758,30.397090911865234,-97.69851684570312
83830191,78747,30.15245246887207,-97.7490234375
29351228,78731,30.35249137878418,-97.76284790039062
120897717,78747,30.14189529418945,-97.76651000976562
29350219,78731,30.35139083862305,-97.77969360351562
29516715,78747,30.133005142211925,-97.77938842773438
29437569,78758,30.400087356567383,-97.69437408447266
29351717,78731,30.35576248168945,-97.7679443359375
58304058,78758,30.387659072875977,-97.69597625732422
89546182,78747,30.15174865722656,-97.74639892578124
29436057,78758,30.39480209350586,-97.6971664428711
29516712,78747,30.13239860534668,-97.77824401855467
241933108,78744,30.160755157470703,-97.73133850097656
29351216,78731,30.35651779174805,-97.765625
80103668,78747,30.14667510986328,-97.7370376586914
29433551,78758,30.38115692138672,-97.70731353759766
29351713,78731,30.35515594482422,-97.76722717285156
70343701,78747,30.150861740112305,-97.78517150878906
241933107,78744,30.16061973571777,-97.73127746582033
80096167,78747,30.146486282348643,-97.73861694335938
29358712,78731,30.37480926513672,-97.77043151855467
251034700,78747,30.139299392700195,-97.77228546142578
89546664,78747,30.15166282653809,-97.7458038330078
29433548,78758,30.3815860748291,-97.70703887939452
29353202,78731,30.35835838317871,-97.7729034423828
29436043,78758,30.39582824707031,-97.6981964111328
64703147,78747,30.15101623535156,-97.7388916015625
29516197,78747,30.13876724243164,-97.7789077758789
58311604,78747,30.16181755065918,-97.73847198486328
64835207,78731,30.372966766357425,-97.76702117919922
120900641,78747,30.14919471740723,-97.74628448486328
58304044,78758,30.39045333862305,-97.70024871826172
29355577,78731,30.365047454833984,-97.76343536376952
29433544,78758,30.38032341003418,-97.70841979980467
29355782,78731,30.365478515625,-97.7678451538086
29353208,78731,30.36066055297852,-97.7767105102539
29353685,78731,30.36321830749512,-97.76316833496094
29436025,78758,30.39466667175293,-97.69914245605467
29350173,78731,30.35541343688965,-97.77896881103516
29353672,78731,30.362049102783203,-97.76435089111328
58298669,78731,30.37192916870117,-97.7672348022461
29355669,78731,30.365217208862305,-97.76213073730467
58299168,78759,30.37822914123535,-97.75837707519533
58298668,78731,30.37212181091309,-97.76744079589844
29433523,78758,30.38033676147461,-97.71025848388672
29433522,78758,30.3804874420166,-97.71012115478516
29351662,78731,30.359790802001964,-97.76932525634766
29433519,78758,30.38075065612793,-97.70950317382812
29353657,78731,30.3607177734375,-97.76519012451172
29436016,78758,30.39419937133789,-97.6998062133789
29433516,78758,30.380332946777344,-97.70902252197266
29350154,78731,30.35300445556641,-97.77799987792967
29435012,78758,30.39157676696777,-97.69721221923828
29350151,78731,30.352447509765625,-97.77691650390624
29433511,78758,30.37950897216797,-97.70880889892578
29353649,78731,30.36124992370605,-97.76400756835938
29434009,78758,30.383878707885746,-97.69869232177734
29437506,78758,30.3991813659668,-97.69519805908205
29351631,78731,30.36082458496093,-97.76966857910156
29433002,78758,30.380714416503903,-97.6946792602539
29355629,78731,30.366212844848643,-97.7601318359375
29350126,78731,30.35013771057129,-97.76808166503906
29353122,78731,30.36201858520508,-97.77096557617188
2133737620,78759,30.37684631347656,-97.7645492553711
29353120,78731,30.360843658447266,-97.77025604248048
29355619,78731,30.366870880126964,-97.7613296508789
29353117,78731,30.36074447631836,-97.77111053466795
29351613,78731,30.36020278930664,-97.76812744140624
29355612,78731,30.36769676208496,-97.76290130615234
29353109,78731,30.35876274108887,-97.76036834716795
29356608,78731,30.369874954223643,-97.77001953125
29350108,78731,30.35238838195801,-97.7688446044922
29355602,78731,30.366424560546875,-97.76138305664062
29353596,78731,30.36207389831543,-97.76768493652344
29353094,78731,30.35910987854004,-97.76107788085938
29350091,78731,30.35216522216797,-97.76311492919922
29350082,78731,30.3528995513916,-97.7662353515625
29353581,78731,30.363466262817383,-97.76750946044922
29356580,78731,30.36808586120605,-97.7663116455078
29353574,78731,30.36338806152344,-97.76504516601562
29355571,78731,30.36397361755371,-97.76432037353516
29353069,78731,30.35829734802246,-97.76276397705078
29349569,78731,30.35082626342773,-97.7819595336914
29356568,78731,30.36847496032715,-97.76637268066406
29355567,78731,30.364734649658203,-97.76377868652344
29355566,78731,30.36479187011719,-97.76404571533205
29355560,78731,30.36476325988769,-97.76508331298828
29355557,78731,30.364540100097656,-97.76431274414062
29349555,78731,30.35060691833496,-97.7814712524414
29353552,78731,30.362871170043945,-97.76595306396484
29350050,78731,30.35040855407715,-97.76403045654295
29355544,78731,30.36645317077637,-97.75660705566406
29355542,78731,30.366365432739247,-97.75628662109376
29353539,78731,30.36374092102051,-97.76702880859376
29350038,78731,30.353111267089844,-97.76651000976562
70330535,78731,30.371381759643555,-97.77116394042967
29356534,78731,30.36701011657715,-97.76763916015624
70330533,78731,30.370271682739247,-97.7817840576172
29350033,78731,30.35106468200684,-97.76303100585938
29355448,78731,30.366010665893555,-97.7581787109375
70330527,78731,30.370494842529297,-97.78142547607422
29350025,78731,30.35293006896973,-97.76412200927734
29349521,78731,30.35050773620605,-97.77809143066406
29356516,78731,30.36730194091797,-97.76654052734376
29353516,78731,30.363779067993164,-97.75836181640624
29358508,78731,30.37118721008301,-97.77452087402344
29356466,78731,30.367321014404297,-97.76964569091795
29358504,78731,30.37063217163086,-97.77420043945312
29355504,78731,30.36728286743164,-97.75691223144533
29356501,78731,30.367998123168945,-97.7685546875
29426972,78758,30.362966537475582,-97.70086669921876
29422472,78757,30.35416030883789,-97.7225341796875
29434431,78753,30.38492584228516,-97.66465759277344
58303413,78753,30.384174346923828,-97.66924285888672
58304416,78758,30.38875961303711,-97.6918716430664
58303408,78753,30.38343811035156,-97.67020416259766
64438407,78753,30.38322448730469,-97.66754150390624
58302915,78758,30.385364532470703,-97.68920135498048
119617902,78753,30.39037322998047,-97.6654815673828
58303400,78753,30.384296417236328,-97.66876983642578
120895895,78753,30.39152717590332,-97.66681671142578
29434395,78753,30.38391876220703,-97.66395568847656
58303394,78753,30.38510131835937,-97.66975402832033
29436394,78758,30.39501571655273,-97.6907730102539
58302893,78758,30.38495635986328,-97.69035339355467
125090887,78753,30.39034080505371,-97.66448211669922
58304386,78758,30.38774490356445,-97.69227600097656
58304383,78758,30.38729476928711,-97.69165802001952
58303883,78758,30.39020156860352,-97.69402313232422
58303381,78753,30.385019302368164,-97.67035675048828
29434380,78753,30.38116455078125,-97.66741943359376
119618879,78753,30.392133712768555,-97.66612243652344
29434379,78753,30.381290435791016,-97.6676254272461
29434378,78753,30.38140869140625,-97.6678237915039
58303877,78758,30.39141845703125,-97.69384765625
29436371,78758,30.39683723449707,-97.69353485107422
29434370,78753,30.381755828857425,-97.66720581054688
58303868,78758,30.39173698425293,-97.69337463378906
29434367,78753,30.38132667541504,-97.66651916503906
58302866,78758,30.38589286804199,-97.68751525878906
29434359,78753,30.381481170654297,-97.66554260253906
58304357,78758,30.38694763183593,-97.68712615966795
58304354,78758,30.38957405090332,-97.6860809326172
58303352,78753,30.38558578491211,-97.66744232177734
58304350,78758,30.39005470275879,-97.68698120117188
29427967,78753,30.366533279418945,-97.68683624267578
29434344,78753,30.38338661193848,-97.6677474975586
29425965,78753,30.36038017272949,-97.6713409423828
58304343,78758,30.38930892944336,-97.68624114990234
29427963,78753,30.36703872680664,-97.68741607666016
29434339,78753,30.38238525390625,-97.66665649414062
29425462,78753,30.360858917236328,-97.68169403076172
29434337,78753,30.38206672668457,-97.6662368774414
29434336,78753,30.38202667236328,-97.6659927368164
29422959,78753,30.35581398010254,-97.67326354980467
119621835,78753,30.39044570922852,-97.66585540771484
29427957,78753,30.36763572692871,-97.6875
29429973,78758,30.371204376220703,-97.7119140625
58304829,78758,30.392860412597656,-97.6915512084961
29432472,78758,30.37771415710449,-97.6943817138672
29422952,78753,30.35456657409668,-97.67406463623048
58303329,78753,30.383493423461925,-97.6749038696289
29424968,78757,30.35961532592773,-97.71878814697266
125089825,78753,30.39097595214844,-97.66442108154295
29424967,78757,30.359783172607425,-97.71894073486328
58304824,78758,30.392372131347656,-97.69049835205078
58304324,78758,30.38905906677246,-97.68740844726562
29429964,78758,30.37073516845703,-97.71045684814452
58303317,78753,30.380847930908203,-97.67561340332033
29426963,78758,30.36088562011719,-97.70408630371094
249890942,78754,30.35671615600586,-97.66382598876952
58303313,78753,30.38155937194824,-97.67599487304688
29424960,78757,30.36035919189453,-97.72034454345705
29427942,78753,30.368091583251964,-97.68889617919922
83819309,78758,30.39052772521973,-97.69398498535156
29431458,78758,30.37399101257324,-97.69718170166016
64682805,78758,30.38820838928223,-97.68626403808594
29428939,78753,30.366107940673828,-97.69229125976562
29429958,78758,30.36961364746093,-97.71076202392578
58304304,78758,30.388675689697266,-97.68767547607422
29422937,78753,30.35597038269043,-97.67371368408205
29432457,78758,30.37464904785156,-97.6976318359375
29423934,78753,30.35795974731445,-97.6925277709961
70330800,78753,30.38177490234375,-97.67952728271484
29422931,78753,30.35608291625977,-97.67413330078124
58303297,78753,30.38089942932129,-97.67799377441406
29431455,78758,30.37424278259277,-97.69792938232422
29427930,78753,30.367412567138672,-97.68833923339844
58304707,78753,30.386882781982425,-97.66844940185548
29429954,78758,30.37024116516113,-97.71036529541016
250997427,78754,30.358726501464844,-97.66773986816406
58304295,78758,30.389892578125,-97.68939971923828
29432453,78758,30.37427520751953,-97.69679260253906
58303289,78753,30.38103675842285,-97.67078399658205
29422924,78753,30.357391357421875,-97.67349243164062
58303288,78753,30.38216590881348,-97.67056274414062
29421453,78757,30.35464859008789,-97.71815490722656
29431921,78753,30.369932174682614,-97.66964721679688
58304287,78758,30.39035415649414,-97.68907928466795
58304280,78758,30.39009094238281,-97.69063568115234
29425412,78753,30.35913848876953,-97.69363403320312
29429951,78758,30.370710372924805,-97.71007537841795
58303279,78753,30.382652282714844,-97.6714096069336
250997411,78754,30.35833740234375,-97.6677474975586
58303278,78753,30.382387161254886,-97.67156219482422
29430411,78753,30.36815071105957,-97.6874542236328
29425441,78753,30.35927391052246,-97.69591522216795
144290776,78753,30.38437271118164,-97.66926574707033
29427910,78753,30.3646240234375,-97.68932342529295
29421441,78757,30.355363845825195,-97.7182388305664
64559773,78758,30.406251907348643,-97.6930923461914
250997408,78754,30.35839653015137,-97.66741180419922
58303253,78753,30.3823299407959,-97.67623138427734
29429407,78753,30.36913681030273,-97.66958618164062
58304247,78758,30.38911819458008,-97.69293212890624
29424939,78757,30.35835266113281,-97.71908569335938
29431897,78754,30.369421005249023,-97.6645736694336
58303240,78753,30.38554954528809,-97.67066192626952
29431436,78758,30.3750114440918,-97.70064544677734
29425897,78753,30.35920143127441,-97.67301177978516
29424936,78757,30.35887336730957,-97.71923065185548
58304454,78758,30.386850357055664,-97.68955993652344
29429396,78754,30.366247177124023,-97.66585540771484
58304231,78758,30.39103126525879,-97.69116973876952
29427490,78758,30.36374473571777,-97.71270751953124
58303225,78753,30.38549613952637,-97.67169952392578
29427896,78753,30.36506652832031,-97.68948364257812
29426935,78758,30.36289978027344,-97.7036590576172
58303222,78753,30.384809494018555,-97.67186737060548
29429395,78754,30.3664493560791,-97.66558837890624
29424934,78757,30.3590030670166,-97.7196273803711
58304218,78758,30.39158630371093,-97.68994903564452
29429393,78754,30.36708068847656,-97.6651840209961
120896212,78753,30.38998413085937,-97.66968536376952
29432429,78758,30.37627601623535,-97.69831085205078
29425890,78753,30.35894775390625,-97.67326354980467
29425387,78753,30.362218856811523,-97.69070434570312
29426927,78758,30.36321830749512,-97.70328521728516
58304208,78758,30.39162826538086,-97.69090270996094
29427982,78753,30.36374092102051,-97.67405700683594
29423979,78753,30.361988067626964,-97.68987274169922
29422970,78753,30.357437133789062,-97.6728515625
29425885,78753,30.36049652099609,-97.67272186279295
29431884,78754,30.37089538574219,-97.6646957397461
29429379,78754,30.36926460266113,-97.66661834716795
29425879,78753,30.36092185974121,-97.67391204833984
29431878,78754,30.369707107543945,-97.66545104980467
29429375,78754,30.366167068481445,-97.66399383544922
29429373,78754,30.36626434326172,-97.6645050048828
29429366,78754,30.365610122680664,-97.6639633178711
29431864,78754,30.370744705200195,-97.66584777832033
29431863,78754,30.37054443359375,-97.6659698486328
29438704,78758,30.403247833251964,-97.6792984008789
